Perc_Change_1d,Date,Open_Prev_1d,High_Prev_1d,Low_Prev_1d,Close_Prev_1d,Volume_Prev_1d,100_mov_avg
0.00523672499151034,2014-03-28,564.86,565.4,550.5,556.58,3826676.0,562.2143999999995
-0.005047601940003494,2014-03-31,558.94,566.03,558.33,559.51,2258918.0,562.6559999999995
0.017957945244143292,2014-04-01,564.63,566.93,555.87,556.7,1942277.0,563.2222999999994
0.00017637306430565934,2014-04-02,559.57,568.18,558.44,566.88,2182626.0,563.7834999999994
0.004844314950679241,2014-04-03,282.43,571.83,561.44,566.98,2088804.0,564.4461999999994
-0.04897448171742096,2014-04-04,569.85,587.28,564.13,569.74,5087530.0,564.8024999999994
-0.00927250766514914,2014-04-07,574.65,577.77,543.0,543.14,6377658.0,565.1360999999994
0.03018561903045594,2014-04-08,540.74,548.48,527.15,538.15,4389569.0,565.6312999999994
0.01637891303577128,2014-04-09,542.6,555.0,541.61,554.9,3152406.0,566.1154999999994
-0.04286902671226535,2014-04-10,559.62,565.37,552.95,564.14,3324742.0,566.3539999999995
-0.019506219374293296,2014-04-11,565.0,565.0,539.9,540.95,4027743.0,566.4973999999994
0.003605498385037105,2014-04-14,532.55,540.0,526.53,530.6,3916171.0,566.6699999999994
0.0073074341958095455,2014-04-15,538.25,544.1,529.56,532.52,2568020.0,566.9134999999994
0.03611600244366966,2014-04-16,536.82,538.45,518.46,536.44,3847453.0,567.3724999999994
-0.038127215071814845,2014-04-17,543.0,557.0,540.0,556.54,4879889.0,567.5682999999995
-0.01415005107638761,2014-04-21,548.81,549.5,531.15,536.1,6795393.0,567.7001999999994
0.011574203922888392,2014-04-22,536.1,536.7,525.6,528.62,2561214.0,567.8238999999994
-0.014935286749914393,2014-04-23,528.64,537.23,527.51,534.81,2359421.0,567.8064999999995
-0.003389443217305367,2014-04-24,533.79,533.87,526.25,526.94,2051066.0,567.7478999999995
-0.01739703204308578,2014-04-25,530.07,531.65,522.12,525.16,1881965.0,567.6169999999995
0.0018756647007638545,2014-04-28,522.51,524.7,515.42,516.18,2097264.0,567.5213999999995
0.01999241993556958,2014-04-29,517.18,518.6,502.8,517.15,3326429.0,567.5373999999996
-0.001974708540614585,2014-04-30,516.9,529.46,516.32,527.7,2692489.0,567.5183999999996
0.008826573821398427,2014-05-01,527.6,528.0,522.52,526.66,1746904.0,567.5504999999996
-0.006478131570473496,2014-05-02,527.11,532.93,523.88,531.35,1900432.0,567.4857999999996
-0.00022735454045964373,2014-05-05,533.76,534.0,525.61,527.93,1685042.0,567.3785999999996
-0.02459525565865582,2014-05-06,524.82,528.9,521.32,527.81,1021408.0,567.1120999999996
-0.010157659424268583,2014-05-07,525.23,526.81,515.06,515.14,1684381.0,566.8305999999995
0.002035225048923719,2014-05-08,515.79,516.68,503.3,509.96,3216077.0,566.5960999999995
0.01490177934570975,2014-05-09,508.46,517.23,506.45,511.0,2016131.0,566.4847999999996
0.02111639492753612,2014-05-12,510.75,519.9,504.2,518.73,2432783.0,566.4244999999996
0.005946463073777547,2014-05-13,523.51,530.19,519.01,529.92,1908392.0,566.4113999999995
-0.012228235070730191,2014-05-14,530.89,536.07,529.51,533.09,1648907.0,566.2595999999995
-0.012827416439093731,2014-05-15,533.0,533.0,525.29,526.65,1191863.0,566.0336999999996
0.0012484874094846191,2014-05-16,525.7,525.87,517.42,519.98,1703758.0,565.7423999999995
0.01556177438263438,2014-05-19,521.39,521.8,515.44,520.63,1481688.0,565.4610999999995
0.0017177265605828344,2014-05-20,519.7,529.78,517.58,528.86,1276362.0,565.2051999999995
0.017014881062827163,2014-05-21,529.74,536.23,526.3,529.77,1780113.0,565.0128999999996
0.011228121674677818,2014-05-22,532.9,539.18,531.91,538.94,1193389.0,564.8770999999996
0.013823050479464628,2014-05-23,541.13,547.6,540.78,545.06,1611837.0,564.8622999999995
0.02341196218747239,2014-05-27,547.26,553.64,543.7,552.7,1929632.0,564.9238999999994
-0.007602193419740949,2014-05-28,556.0,566.0,554.35,565.95,2100298.0,564.9806999999995
-0.0028567347521780977,2014-05-29,564.57,567.84,561.0,561.68,1647717.0,565.0619999999996
-0.0003393523727876093,2014-05-30,563.35,564.0,558.71,560.08,1350657.0,565.0798999999995
-0.01075948224504908,2014-06-02,560.8,561.35,555.91,559.89,1766794.0,564.9305999999996
-0.016497229052739558,2014-06-03,560.7,560.9,545.73,553.93,1434989.0,564.6795999999996
-0.0005140821797086007,2014-06-04,550.99,552.34,542.55,544.94,1861921.0,564.4806999999996
0.016681711500270823,2014-06-05,541.5,548.61,538.75,544.66,1812084.0,564.3744999999996
0.00436791113188227,2014-06-06,546.4,554.95,544.45,553.9,1684886.0,564.3284999999996
0.010300291752650615,2014-06-09,558.06,558.06,548.93,556.33,1732592.0,564.2083999999996
-0.00280082062260289,2014-06-10,557.15,562.9,556.04,562.12,1463676.0,564.0764999999997
-0.003059909813184315,2014-06-11,560.51,563.6,557.9,560.55,1349444.0,563.8895999999997
-0.013584837217738295,2014-06-12,558.0,559.88,555.02,558.84,1097380.0,563.6561999999997
0.0007430767000144413,2014-06-13,557.3,557.99,548.46,551.35,1457104.0,563.3610999999997
-0.013742926434923235,2014-06-16,552.26,552.3,545.56,551.76,1217176.0,562.9845999999997
-0.0023388151231100384,2014-06-17,549.26,549.62,541.52,544.28,1704027.0,562.6199999999997
0.01872165097493542,2014-06-18,544.2,545.32,539.33,543.01,1445878.0,562.5401999999998
0.0027572535591998066,2014-06-19,544.86,553.56,544.0,553.37,1737343.0,562.5885999999998
0.0026242001581710337,2014-06-20,554.24,555.0,548.51,554.9,2451341.0,562.5427999999997
0.015204885388087496,2014-06-23,556.85,557.58,550.39,556.36,4496962.0,562.6631999999997
-0.0005844638872162533,2014-06-24,555.15,565.0,554.25,564.95,1534659.0,562.6380999999998
0.0242460900371554,2014-06-25,565.19,572.65,561.01,564.62,2201789.0,562.5256999999998
-0.004600694444444405,2014-06-26,565.26,579.96,565.22,578.65,1964447.0,562.6241999999997
0.0021481532811309144,2014-06-27,581.0,582.45,571.85,576.0,1737210.0,562.7114999999998
-0.0034070365734947096,2014-06-30,577.18,579.87,573.8,577.24,2231174.0,562.7539999999997
0.012682993804383248,2014-07-01,578.66,579.57,574.75,575.28,1310909.0,562.7866999999997
-0.0005666792595389759,2014-07-02,578.32,584.4,576.65,582.67,1446309.0,562.7287999999996
0.004087356557727475,2014-07-03,583.35,585.44,580.39,582.34,1054936.0,562.7172999999998
-0.004259338772005183,2014-07-07,583.35,585.01,580.92,584.73,712210.0,562.5948999999997
-0.01954157838519317,2014-07-08,583.76,586.43,579.59,582.25,1061833.0,562.3782999999997
0.008661991390084726,2014-07-09,577.66,579.53,566.14,571.09,1908647.0,562.1455999999997
-0.008720014008054663,2014-07-10,571.58,576.72,569.38,576.08,1113907.0,561.8485999999997
0.01395075796816176,2014-07-11,565.91,576.59,565.01,571.1,1353317.0,561.5920999999997
0.009728657650418134,2014-07-14,571.91,580.85,571.42,579.18,1617569.0,561.4350999999997
-0.00015390403228570033,2014-07-15,582.6,585.21,578.03,584.87,1852290.0,561.2683999999997
-0.0036384855661964178,2014-07-16,585.74,585.8,576.56,584.78,1618815.0,561.0820999999997
-0.015564812716783068,2014-07-17,588.0,588.4,582.2,582.66,1394560.0,560.7628999999998
0.03587752907172149,2014-07-18,579.53,580.99,568.61,573.73,3015475.0,560.6197999999998
-0.009517023767112854,2014-07-21,593.0,596.8,582.0,595.08,4006389.0,560.4197999999998
0.008861014897266001,2014-07-22,591.75,594.4,585.23,589.47,2060334.0,560.2771999999998
0.002080606731769538,2014-07-23,590.72,599.65,590.6,594.74,1694787.0,560.1647999999998
-0.004432459762366218,2014-07-24,593.23,597.85,592.5,595.98,1229846.0,560.0908999999998
-0.007351193507860584,2014-07-25,596.45,599.5,591.77,593.35,1033341.0,559.9125999999998
0.002675245513037658,2014-07-28,590.4,591.86,587.03,589.02,932724.0,559.7333999999998
-0.008521029354006948,2014-07-29,588.07,592.5,584.75,590.6,984161.0,559.4974999999998
0.0030812706411084837,2014-07-30,588.75,589.7,583.52,585.61,1346647.0,559.3037999999998
-0.027676696990902618,2014-07-31,586.55,589.5,584.0,587.42,1013932.0,558.9679999999998
-0.009769109827406456,2014-08-01,580.6,583.65,570.0,571.6,2099516.0,558.6346999999998
0.012352787228474094,2014-08-04,570.4,575.96,562.85,566.07,1950171.0,558.3356999999997
-0.01429911338418236,2014-08-05,569.04,575.35,564.1,573.15,1427169.0,558.0469999999998
0.0022953193142291337,2014-08-06,570.05,571.98,562.61,565.07,1556685.0,557.8525999999998
-0.005342942345924437,2014-08-07,561.78,570.7,560.0,566.37,1330877.0,557.5316999999999
0.009511753432846262,2014-08-08,568.0,569.89,561.1,563.36,1108900.0,557.1691999999998
-0.0015672325139113657,2014-08-11,563.56,570.25,560.35,568.77,1492491.0,556.8576999999998
-0.009151813480710069,2014-08-12,569.99,570.49,566.0,567.88,1215968.0,556.5051999999998
0.02096454295556553,2014-08-13,564.52,565.9,560.88,562.73,1537758.0,556.3436999999998
-0.00022622465848776726,2014-08-14,567.31,575.0,565.75,574.78,1437922.0,556.3062999999999
-0.002040175768989257,2014-08-15,576.18,577.9,570.88,574.65,982926.0,556.2532999999999
0.014909990380651283,2014-08-18,577.86,579.38,570.52,573.48,1517056.0,556.4206999999999
0.008008724397641763,2014-08-19,576.11,584.51,576.0,582.16,1282531.0,556.7235
-0.004054817019966132,2014-08-20,585.0,587.34,584.0,586.86,979298.0,556.9732999999999
-0.0019198793218712044,2014-08-21,585.88,586.7,582.57,584.49,1034779.0,557.2399999999999
-0.0013904147212305327,2014-08-22,583.82,584.5,581.14,583.37,912854.0,557.3968
-0.004067562909341434,2014-08-25,583.59,585.24,580.64,582.56,789484.0,557.5289999999999
-0.0040494237358530295,2014-08-26,584.72,585.0,579.0,580.2,1358810.0,557.6101999999998
-0.012014010507880934,2014-08-27,581.26,581.8,576.58,577.86,1635465.0,557.8888
-0.003162333099086357,2014-08-28,577.27,578.49,570.1,571.0,1700161.0,558.1992999999999
0.004198740377886594,2014-08-29,569.56,573.25,567.1,569.2,1295963.0,558.3662999999998
0.009924999566972126,2014-09-02,571.33,572.04,567.07,571.6,1081231.0,558.4981999999999
0.0010554728864588254,2014-09-03,571.85,577.83,571.19,577.33,1576830.0,558.8680999999999
0.006941819306505315,2014-09-04,580.0,582.99,575.0,577.94,1214586.0,559.3819
0.006995631995632034,2014-09-05,580.0,586.0,579.22,581.98,1459956.0,559.9175
0.00617242080987585,2014-09-08,583.98,586.55,581.95,586.08,1629477.0,560.4503
-0.014991136125023728,2014-09-09,586.6,591.77,586.3,589.72,1429101.0,560.695
0.0035842908592008775,2014-09-10,588.9,589.0,580.0,581.01,1286722.0,561.165
-0.0030102347983142685,2014-09-11,581.5,583.5,576.94,583.1,975145.0,561.6922999999999
-0.009954483860880473,2014-09-12,580.36,581.81,576.26,581.35,1217721.0,562.1004
-0.004397138370266937,2014-09-15,581.0,581.64,574.46,575.62,1597677.0,562.562
0.011811363048538706,2014-09-16,572.94,574.95,568.21,573.1,1596224.0,563.1098999999999
0.008242556902713779,2014-09-17,572.76,581.5,572.66,579.95,1478306.0,563.7957999999999
0.007636567278157721,2014-09-18,580.01,587.52,578.78,584.77,1690994.0,564.5169999999998
0.011424640987786972,2014-09-19,587.0,589.54,585.0,589.27,1442012.0,565.2007999999998
-0.01482881318419401,2014-09-22,591.5,596.48,589.5,596.08,3727045.0,565.8078999999999
-0.010737700686593377,2014-09-23,593.82,593.95,583.46,587.37,1687710.0,566.3056999999999
0.011666865082739526,2014-09-24,586.85,586.85,581.0,581.13,1467703.0,566.9062999999999
-0.022484610301533866,2014-09-25,581.46,589.63,580.52,587.99,1724537.0,567.3787999999998
0.003534915959106008,2014-09-26,587.55,587.98,574.18,575.06,1925350.0,567.9983999999998
-0.0012839197723645101,2014-09-29,576.06,579.25,574.66,577.1,1439807.0,568.6623999999998
0.001732021615629763,2014-09-30,571.75,578.19,571.17,576.36,1281204.0,569.3259999999998
-0.015995917433614358,2014-10-01,576.93,579.85,572.85,577.36,1618437.0,569.8213999999998
0.003174992983441024,2014-10-02,576.01,577.58,567.01,568.27,1445027.0,570.2229999999998
0.009039076623557105,2014-10-03,567.31,571.91,563.32,570.08,1175307.0,570.6448999999998
0.003585346843336018,2014-10-06,573.05,577.22,572.5,575.28,1138636.0,571.1518999999998
-0.024142335119026526,2014-10-07,578.8,581.0,574.44,577.35,1211320.0,571.5894999999997
0.015301310043668106,2014-10-08,574.4,575.27,563.74,563.74,1906427.0,572.1081999999998
-0.020717444016545437,2014-10-09,565.57,573.88,557.49,572.5,1987888.0,572.4283999999998
-0.03010156293044865,2014-10-10,571.18,571.49,559.06,560.88,2519693.0,572.5755999999998
-0.021154892068790856,2014-10-13,557.72,565.13,544.05,544.49,3078634.0,572.5182999999997
0.008792802171245897,2014-10-14,544.99,549.5,533.1,533.21,2578676.0,572.4470999999998
-0.014923683565081378,2014-10-15,538.9,547.19,533.17,537.94,2217230.0,572.2203999999998
-0.010524108215286614,2014-10-16,531.01,532.8,518.3,530.03,3712536.0,571.8059999999998
-0.026096993172525725,2014-10-17,519.0,529.43,515.0,524.51,3698423.0,571.3008999999998
0.01856616235312191,2014-10-20,527.25,530.98,508.53,511.17,5530674.0,570.9084999999998
0.010825388384548053,2014-10-21,509.45,521.76,508.1,520.84,2605505.0,570.5749999999998
0.011582286797694942,2014-10-22,525.19,526.79,519.11,526.54,2332531.0,570.3627999999998
0.02071767344387658,2014-10-23,529.89,539.8,528.8,532.71,2917183.0,570.3531999999998
-0.007780947793545603,2014-10-24,539.32,547.22,535.85,543.98,2345296.0,570.3043999999998
0.0018307228581467337,2014-10-27,544.36,544.88,535.79,539.78,1972047.0,570.1730999999996
0.014811441063946067,2014-10-28,537.03,544.41,537.03,540.77,1184973.0,570.0987999999996
0.0007827717401198981,2014-10-29,543.0,548.98,541.62,548.9,1273372.0,569.9708999999997
0.0017808144500370783,2014-10-30,550.0,554.19,546.98,549.33,1767107.0,569.8684999999996
0.015686484939543704,2014-10-31,548.95,552.8,543.51,550.31,1451667.0,569.8708999999997
-0.006952199128273501,2014-11-03,559.35,559.57,554.75,559.08,2032887.0,569.9095999999997
-0.00200321235855699,2014-11-04,555.5,557.9,553.23,555.22,1378511.0,569.9330999999997
-0.015002198124267393,2014-11-05,553.0,555.5,549.3,554.11,1240761.0,569.9494999999997
-0.007158143310456785,2014-11-06,556.8,556.8,544.05,545.92,2026740.0,569.9397999999997
-0.0019038465093066167,2014-11-07,545.5,546.88,540.97,542.04,1329604.0,569.8161999999996
0.011835832617947392,2014-11-10,546.21,546.21,538.67,541.01,1629259.0,569.7420999999996
0.005088226207999336,2014-11-11,541.46,549.59,541.02,547.49,1131546.0,569.6813999999996
-0.005444811898193014,2014-11-12,548.49,551.94,546.3,550.29,964866.0,569.5049999999997
-0.0035388169716527008,2014-11-13,550.39,550.46,545.17,547.31,1126594.0,569.3125999999996
-0.001800146950771525,2014-11-14,549.8,549.8,543.48,545.38,1335719.0,568.9700999999995
-0.01470615645561124,2014-11-17,546.68,546.68,542.15,544.4,1285991.0,568.5751999999997
-0.0027662000261667913,2014-11-18,543.58,543.79,534.06,536.51,1721282.0,568.1530999999997
0.0036499748598671044,2014-11-19,537.5,541.94,534.17,535.03,1957664.0,567.7701999999996
-0.004038666492156326,2014-11-20,535.0,538.24,530.08,536.99,1388440.0,567.2917999999996
0.00496744186046504,2014-11-21,531.25,535.11,531.08,534.83,1559131.0,566.8433999999996
0.003282214845995479,2014-11-24,541.61,542.14,536.56,537.5,2218249.0,566.3887999999996
0.003345161528794372,2014-11-25,537.65,542.7,535.62,539.27,1701682.0,565.9770999999996
