Perc_Change_1d,Open_Prev_1d,High_Prev_1d,Low_Prev_1d,Close_Prev_1d,Volume_Prev_1d,100_mov_avg
0.012752721617418392,95.36,95.89,94.86,95.22,34018228,83.41840000000003
-0.011854804867813783,95.86,96.89,95.65,96.45,42810155,83.61280000000005
-0.005697404515720532,96.8,96.85,95.03,95.32,45696176,83.81020000000004
-0.01815447416478674,96.97,97.1,94.74,94.78,53502415,83.98750000000004
0.014190405591443432,95.03,95.28,92.57,93.09,57298243,84.18600000000004
-0.005216095380029903,93.62,94.74,93.02,94.43,49987593,84.38630000000005
0.008234797297297309,94.99,95.0,93.72,93.94,39079002,84.57970000000005
0.025414137256919427,94.68,94.89,94.12,94.72,55196597,84.79980000000005
-0.0016489745439554424,95.42,97.88,95.17,97.19,92917719,85.01620000000007
0.006552677383024476,97.04,97.32,96.42,97.03,45728843,85.23400000000007
